"imei","gps_time","heart_time","lng","lat"
"864297800005909","1484918815","1484918815","110.009856","22.111386"
"864297800005909","1484918825","1484918825","110.009856","22.111386"
"864297800005909","1484918835","1484918835","110.009856","22.111386"
"864297800005909","1484918845","1484918845","110.009856","22.111386"
"864297800005909","1484918855","1484918855","110.009856","22.111386"
"864297800005909","1484918875","1484918875","110.009856","22.111386"
"864297800005909","1484918885","1484918885","110.009856","22.111386"
"864297800005909","1484918895","1484918895","110.009856","22.111386"
"864297800005909","1484918905","1484918905","110.009856","22.111386"
"864297800005909","1484918915","1484918915","110.009856","22.111386"
"864297800005909","1484918925","1484918925","110.009856","22.111386"
"864297800005909","1484918935","1484918935","110.009856","22.111386"
"864297800005909","1484918945","1484918945","110.009856","22.111386"
"864297800005909","1484918965","1484918965","110.009856","22.111386"
"864297800005909","1484918975","1484918975","110.009856","22.111386"
"864297800005909","1484918985","1484918985","110.009856","22.111386"
"864297800005909","1484918995","1484918995","110.009856","22.111386"
"864297800005909","1484919005","1484919005","110.009856","22.111386"
"864297800005909","1484919015","1484919015","110.009856","22.111386"
"864297800005909","1484919025","1484919025","110.009856","22.111386"
"864297800005909","1484919035","1484919035","110.009856","22.111386"
"864297800005909","1484919055","1484919055","110.009856","22.111386"
"864297800005909","1484919065","1484919065","110.009856","22.111386"
"864297800005909","1484919075","1484919075","110.009856","22.111386"
"864297800005909","1484919085","1484919085","110.009856","22.111386"
"864297800005909","1484919095","1484919095","110.009856","22.111386"
"864297800005909","1484919115","1484919115","110.009856","22.111386"
"864297800005909","1484919125","1484919125","110.009856","22.111386"
"864297800005909","1484919135","1484919135","110.009856","22.111386"
"864297800005909","1484919145","1484919145","110.009856","22.111386"
"864297800005909","1484919155","1484919155","110.009856","22.111386"
"864297800005909","1484919169","1484919169","110.009856","22.111386"
"864297800005909","1484919175","1484919175","110.009856","22.111386"
"864297800005909","1484919185","1484919185","110.009856","22.111386"
"864297800005909","1484919195","1484919195","110.009856","22.111386"
"864297800005909","1484919215","1484919215","110.009856","22.111386"
"864297800005909","1484919225","1484919225","110.009856","22.111386"
"864297800005909","1484919235","1484919235","110.009856","22.111386"
"864297800005909","1484919245","1484919245","110.009856","22.111386"
"864297800005909","1484919255","1484919255","110.009856","22.111386"
"864297800005909","1484919265","1484919265","110.009856","22.111386"
"864297800005909","1484919285","1484919285","110.009856","22.111386"
"864297800005909","1484919295","1484919295","110.009856","22.111386"
"864297800005909","1484919305","1484919305","110.009856","22.111386"
"864297800005909","1484919315","1484919315","110.009856","22.111386"
"864297800005909","1484919325","1484919325","110.009856","22.111386"
"864297800005909","1484919335","1484919335","110.009856","22.111386"
"864297800005909","1484919349","1484919349","110.009856","22.111386"
"864297800005909","1484919355","1484919355","110.009856","22.111386"
"864297800005909","1484920515","1484920515","110.0099","22.111307"
"864297800005909","1484920525","1484920525","110.0099","22.111307"
"864297800005909","1484920535","1484920535","110.0099","22.111307"
"864297800005909","1484920545","1484920545","110.0099","22.111307"
"864297800005909","1484920555","1484920555","110.0099","22.111307"
"864297800005909","1484920565","1484920565","110.0099","22.111307"
"864297800005909","1484920585","1484920585","110.0099","22.111307"
"864297800005909","1484920595","1484920595","110.0099","22.111307"
"864297800005909","1484920605","1484920605","110.0099","22.111307"
"864297800005909","1484920615","1484920615","110.0099","22.111307"
"864297800005909","1484920625","1484920625","110.0099","22.111307"
"864297800005909","1484920635","1484920635","110.0099","22.111307"
"864297800005909","1484920645","1484920645","110.0099","22.111307"
"864297800005909","1484920655","1484920655","110.0099","22.111307"
"864297800005909","1484920675","1484920675","110.0099","22.111307"
"864297800005909","1484920685","1484920685","110.0099","22.111307"
"864297800005909","1484920695","1484920695","110.0099","22.111307"
"864297800005909","1484920705","1484920705","110.0099","22.111307"
"864297800005909","1484920715","1484920715","110.0099","22.111307"
"864297800005909","1484920725","1484920725","110.0099","22.111307"
"864297800005909","1484920735","1484920735","110.0099","22.111307"
"864297800005909","1484920755","1484920755","110.0099","22.111307"
"864297800005909","1484920765","1484920765","110.0099","22.111307"
"864297800005909","1484920775","1484920775","110.0099","22.111307"
"864297800005909","1484920789","1484920789","110.0099","22.111307"
"864297800005909","1484920795","1484920795","110.0099","22.111307"
"864297800005909","1484920805","1484920805","110.0099","22.111307"
"864297800005909","1484920815","1484920815","110.0099","22.111307"
"864297800005909","1484920835","1484920835","110.0099","22.111307"
"864297800005909","1484920845","1484920845","110.0099","22.111307"
"864297800005909","1484920855","1484920855","110.0099","22.111307"
"864297800005909","1484920865","1484920865","110.0099","22.111307"
"864297800005909","1484920875","1484920875","110.0099","22.111307"
"864297800005909","1484920885","1484920885","110.0099","22.111307"
"864297800005909","1484920895","1484920895","110.0099","22.111307"
"864297800005909","1484920915","1484920915","110.0099","22.111307"
"864297800005909","1484920925","1484920925","110.0099","22.111307"
"864297800005909","1484920935","1484920935","110.0099","22.111307"
"864297800005909","1484920945","1484920945","110.0099","22.111307"
"864297800005909","1484920955","1484920955","110.0099","22.111307"
"864297800005909","1484920969","1484920969","110.0099","22.111307"
"864297800005909","1484920975","1484920975","110.0099","22.111307"
"864297800005909","1484920995","1484920995","110.0099","22.111307"
"864297800005909","1484921005","1484921005","110.0099","22.111307"
"864297800005909","1484921015","1484921015","110.0099","22.111307"
"864297800005909","1484921025","1484921025","110.0099","22.111307"
"864297800005909","1484921035","1484921035","110.0099","22.111307"
"864297800005909","1484921045","1484921045","110.0099","22.111307"
"864297800005909","1484921055","1484921055","110.0099","22.111307"
"864297800005909","1484921075","1484921075","110.0099","22.111307"
"864297800005909","1484921085","1484921085","110.0099","22.111307"
"864297800005909","1484921095","1484921095","110.0099","22.111307"
"864297800005909","1484921105","1484921105","110.0099","22.111307"
"864297800005909","1484921115","1484921115","110.0099","22.111307"
"864297800005909","1484921125","1484921125","110.0099","22.111307"
"864297800005909","1484921145","1484921145","110.0099","22.111307"
"864297800005909","1484921155","1484921155","110.0099","22.111307"
"864297800005909","1484922305","1484922305","110.009941","22.111353"
"864297800005909","1484922315","1484922315","110.009941","22.111353"
"864297800005909","1484922325","1484922325","110.009941","22.111353"
"864297800005909","1484922335","1484922335","110.009941","22.111353"
"864297800005909","1484922345","1484922345","110.009941","22.111353"
"864297800005909","1484922355","1484922355","110.009941","22.111353"
"864297800005909","1484922375","1484922375","110.009941","22.111353"
"864297800005909","1484922385","1484922385","110.009941","22.111353"
"864297800005909","1484922395","1484922395","110.009941","22.111353"
"864297800005909","1484922409","1484922409","110.009941","22.111353"
"864297800005909","1484922415","1484922415","110.009941","22.111353"
"864297800005909","1484922425","1484922425","110.009941","22.111353"
"864297800005909","1484922435","1484922435","110.009941","22.111353"
"864297800005909","1484922445","1484922445","110.009941","22.111353"
"864297800005909","1484922465","1484922465","110.009941","22.111353"
"864297800005909","1484922475","1484922475","110.009941","22.111353"
"864297800005909","1484922485","1484922485","110.009941","22.111353"
"864297800005909","1484922495","1484922495","110.009941","22.111353"
"864297800005909","1484922505","1484922505","110.009941","22.111353"
"864297800005909","1484922515","1484922515","110.009941","22.111353"
"864297800005909","1484922525","1484922525","110.009941","22.111353"
"864297800005909","1484922545","1484922545","110.009941","22.111353"
"864297800005909","1484922555","1484922555","110.009941","22.111353"
"864297800005909","1484922565","1484922565","110.009941","22.111353"
"864297800005909","1484922575","1484922575","110.009941","22.111353"
"864297800005909","1484922589","1484922589","110.009941","22.111353"
"864297800005909","1484922595","1484922595","110.009941","22.111353"
"864297800005909","1484922615","1484922615","110.009941","22.111353"
"864297800005909","1484922625","1484922625","110.009941","22.111353"
"864297800005909","1484922635","1484922635","110.009941","22.111353"
"864297800005909","1484922645","1484922645","110.009941","22.111353"
"864297800005909","1484922655","1484922655","110.009941","22.111353"
"864297800005909","1484922665","1484922665","110.009941","22.111353"
"864297800005909","1484922675","1484922675","110.009941","22.111353"
"864297800005909","1484922685","1484922685","110.009941","22.111353"
"864297800005909","1484922705","1484922705","110.009941","22.111353"
"864297800005909","1484922715","1484922715","110.009941","22.111353"
"864297800005909","1484922725","1484922725","110.009941","22.111353"
"864297800005909","1484922735","1484922735","110.009941","22.111353"
"864297800005909","1484922745","1484922745","110.009941","22.111353"
"864297800005909","1484922755","1484922755","110.009941","22.111353"
"864297800005909","1484922775","1484922775","110.009941","22.111353"
"864297800005909","1484922785","1484922785","110.009941","22.111353"
"864297800005909","1484922795","1484922795","110.009941","22.111353"
"864297800005909","1484922805","1484922805","110.009941","22.111353"
"864297800005909","1484922815","1484922815","110.009941","22.111353"
"864297800005909","1484922825","1484922825","110.009941","22.111353"
"864297800005909","1484922865","1484922865","110.009941","22.111353"
"864297800005909","1484922885","1484922885","110.009941","22.111353"
"864297800005909","1484922855","1484922855","110.009941","22.111353"
"864297800005909","1484922895","1484922895","110.009941","22.111353"
"864297800005909","1484922905","1484922905","110.009941","22.111353"
"864297800005909","1484922915","1484922915","110.009941","22.111353"
"864297800005909","1484922925","1484922925","110.009941","22.111353"
"864297800005909","1484922935","1484922935","110.009941","22.111353"
"864297800005909","1484922949","1484922949","110.009941","22.111353"
"864297800005909","1484922955","1484922955","110.009941","22.111353"
"864297800005909","1484924105","1484924105","110.009826","22.11131"
"864297800005909","1484924115","1484924115","110.009826","22.11131"
"864297800005909","1484924135","1484924135","110.009826","22.11131"
"864297800005909","1484924145","1484924145","110.009826","22.11131"
"864297800005909","1484924155","1484924155","110.009826","22.11131"
"864297800005909","1484924165","1484924165","110.009826","22.11131"
"864297800005909","1484924175","1484924175","110.009826","22.11131"
"864297800005909","1484924185","1484924185","110.009826","22.11131"
"864297800005909","1484924195","1484924195","110.009826","22.11131"
"864297800005909","1484924215","1484924215","110.009826","22.11131"
"864297800005909","1484924225","1484924225","110.009826","22.11131"
"864297800005909","1484924235","1484924235","110.009826","22.11131"
"864297800005909","1484924245","1484924245","110.009826","22.11131"
"864297800005909","1484924255","1484924255","110.009826","22.11131"
"864297800005909","1484924265","1484924265","110.009826","22.11131"
"864297800005909","1484924275","1484924275","110.009826","22.11131"
"864297800005909","1484924285","1484924285","110.009826","22.11131"
"864297800005909","1484924295","1484924295","110.009826","22.11131"
"864297800005909","1484924305","1484924305","110.009826","22.11131"
"864297800005909","1484924325","1484924325","110.009826","22.11131"
"864297800005909","1484924335","1484924335","110.009826","22.11131"
"864297800005909","1484924355","1484924355","110.009826","22.11131"
"864297800005909","1484924365","1484924365","110.009826","22.11131"
"864297800005909","1484924385","1484924385","110.009826","22.11131"
"864297800005909","1484924395","1484924395","110.009826","22.11131"
"864297800005909","1484924405","1484924405","110.009826","22.11131"
"864297800005909","1484924415","1484924415","110.009826","22.11131"
"864297800005909","1484924425","1484924425","110.009826","22.11131"
"864297800005909","1484924435","1484924435","110.009893","22.111379"
"864297800005909","1484924445","1484924445","110.009893","22.111379"
"864297800005909","1484924465","1484924465","110.009893","22.111379"
"864297800005909","1484924475","1484924475","110.009893","22.111379"
"864297800005909","1484924485","1484924485","110.009893","22.111379"
"864297800005909","1484924495","1484924495","110.009893","22.111379"
"864297800005909","1484924505","1484924505","110.009893","22.111379"
"864297800005909","1484924515","1484924515","110.009893","22.111379"
"864297800005909","1484924525","1484924525","110.009893","22.111379"
"864297800005909","1484924545","1484924545","110.009893","22.111379"
"864297800005909","1484924555","1484924555","110.009893","22.111379"
"864297800005909","1484924569","1484924569","110.009893","22.111379"
"864297800005909","1484924575","1484924575","110.009893","22.111379"
"864297800005909","1484924585","1484924585","110.009893","22.111379"
"864297800005909","1484924595","1484924595","110.009893","22.111379"
"864297800005909","1484924605","1484924605","110.009893","22.111379"
"864297800005909","1484924625","1484924625","110.009781","22.11138"
"864297800005909","1484924635","1484924635","110.009781","22.11138"
"864297800005909","1484924645","1484924645","110.009781","22.11138"
"864297800005909","1484924655","1484924655","110.009781","22.11138"
"864297800005909","1484924665","1484924665","110.009781","22.11138"
"864297800005909","1484924675","1484924675","110.009781","22.11138"
"864297800005909","1484924685","1484924685","110.009781","22.11138"
"864297800005909","1484924695","1484924695","110.009781","22.11138"
"864297800005909","1484924715","1484924715","110.009918","22.111453"
"864297800005909","1484924725","1484924725","110.009935","22.111462"
"864297800005909","1484924735","1484924735","110.009935","22.111462"
"864297800005909","1484924749","1484924749","110.009935","22.111462"
"864297800005909","1484924755","1484924755","110.009935","22.111462"
"864297800005909","1484925905","1484925905","110.009871","22.111387"
"864297800005909","1484925915","1484925915","110.009871","22.111387"
"864297800005909","1484925935","1484925935","110.009871","22.111387"
"864297800005909","1484925945","1484925945","110.009871","22.111387"
"864297800005909","1484925955","1484925955","110.009871","22.111387"
"864297800005909","1484925965","1484925965","110.009871","22.111387"
"864297800005909","1484925975","1484925975","110.009871","22.111387"
"864297800005909","1484925985","1484925985","110.009871","22.111387"
"864297800005909","1484926005","1484926005","110.009871","22.111387"
"864297800005909","1484926015","1484926015","110.009871","22.111387"
"864297800005909","1484926025","1484926025","110.009871","22.111387"
"864297800005909","1484926035","1484926035","110.009871","22.111387"
"864297800005909","1484926045","1484926045","110.009871","22.111387"
"864297800005909","1484926055","1484926055","110.009871","22.111387"
"864297800005909","1484926065","1484926065","110.009871","22.111387"
"864297800005909","1484926075","1484926075","110.009871","22.111387"
"864297800005909","1484926095","1484926095","110.009871","22.111387"
"864297800005909","1484926105","1484926105","110.009871","22.111387"
"864297800005909","1484926115","1484926115","110.009871","22.111387"
"864297800005909","1484926125","1484926125","110.009871","22.111387"
"864297800005909","1484926135","1484926135","110.009871","22.111387"
"864297800005909","1484926145","1484926145","110.009871","22.111387"
"864297800005909","1484926165","1484926165","110.009871","22.111387"
"864297800005909","1484926175","1484926175","110.009871","22.111387"
"864297800005909","1484926185","1484926185","110.009871","22.111387"
"864297800005909","1484926195","1484926195","110.009871","22.111387"
"864297800005909","1484926205","1484926205","110.009871","22.111387"
"864297800005909","1484926215","1484926215","110.009871","22.111387"
"864297800005909","1484926225","1484926225","110.009871","22.111387"
"864297800005909","1484926245","1484926245","110.009871","22.111387"
"864297800005909","1484926255","1484926255","110.009871","22.111387"
"864297800005909","1484926265","1484926265","110.009871","22.111387"
"864297800005909","1484926275","1484926275","110.009871","22.111387"
"864297800005909","1484926285","1484926285","110.009871","22.111387"
"864297800005909","1484926295","1484926295","110.009871","22.111387"
"864297800005909","1484926305","1484926305","110.009871","22.111387"
"864297800005909","1484926325","1484926325","110.009871","22.111387"
"864297800005909","1484926335","1484926335","110.009871","22.111387"
"864297800005909","1484926345","1484926345","110.009871","22.111387"
"864297800005909","1484926355","1484926355","110.009871","22.111387"
"864297800005909","1484926369","1484926369","110.009871","22.111387"
"864297800005909","1484926375","1484926375","110.009871","22.111387"
"864297800005909","1484926385","1484926385","110.009871","22.111387"
"864297800005909","1484926395","1484926395","110.009871","22.111387"
"864297800005909","1484926415","1484926415","110.009871","22.111387"
"864297800005909","1484926425","1484926425","110.009871","22.111387"
"864297800005909","1484926435","1484926435","110.009871","22.111387"
"864297800005909","1484926445","1484926445","110.009871","22.111387"
"864297800005909","1484926455","1484926455","110.009871","22.111387"
"864297800005909","1484926465","1484926465","110.009871","22.111387"
"864297800005909","1484926475","1484926475","110.009871","22.111387"
"864297800005909","1484926495","1484926495","110.009871","22.111387"
"864297800005909","1484926505","1484926505","110.009871","22.111387"
"864297800005909","1484926515","1484926515","110.009871","22.111387"
"864297800005909","1484926525","1484926525","110.009871","22.111387"
"864297800005909","1484926535","1484926535","110.009871","22.111387"
"864297800005909","1484926549","1484926549","110.009871","22.111387"
"864297800005909","1484926555","1484926555","110.009871","22.111387"
"864297800005909","1484927705","1484927705","110.009893","22.1113"
"864297800005909","1484927715","1484927715","110.009893","22.1113"
"864297800005909","1484927735","1484927735","110.009893","22.1113"
"864297800005909","1484927745","1484927745","110.009893","22.1113"
"864297800005909","1484927755","1484927755","110.009893","22.1113"
"864297800005909","1484927765","1484927765","110.009893","22.1113"
"864297800005909","1484927775","1484927775","110.009893","22.1113"
"864297800005909","1484927785","1484927785","110.009893","22.1113"
"864297800005909","1484927795","1484927795","110.009893","22.1113"
"864297800005909","1484927815","1484927815","110.009893","22.1113"
"864297800005909","1484927825","1484927825","110.009893","22.1113"
"864297800005909","1484927835","1484927835","110.009893","22.1113"
"864297800005909","1484927845","1484927845","110.009893","22.1113"
"864297800005909","1484927855","1484927855","110.009893","22.1113"
"864297800005909","1484927865","1484927865","110.009893","22.1113"
"864297800005909","1484927875","1484927875","110.009893","22.1113"
"864297800005909","1484927895","1484927895","110.009893","22.1113"
"864297800005909","1484927905","1484927905","110.009893","22.1113"
"864297800005909","1484927915","1484927915","110.009893","22.1113"
"864297800005909","1484927925","1484927925","110.009893","22.1113"
"864297800005909","1484927935","1484927935","110.009893","22.1113"
"864297800005909","1484927945","1484927945","110.009893","22.1113"
"864297800005909","1484927955","1484927955","110.009893","22.1113"
"864297800005909","1484927965","1484927965","110.009893","22.1113"
"864297800005909","1484927985","1484927985","110.009893","22.1113"
"864297800005909","1484927995","1484927995","110.009893","22.1113"
"864297800005909","1484928005","1484928005","110.009893","22.1113"
"864297800005909","1484928015","1484928015","110.009893","22.1113"
"864297800005909","1484928025","1484928025","110.009893","22.1113"
"864297800005909","1484928035","1484928035","110.009893","22.1113"
"864297800005909","1484928055","1484928055","110.009893","22.1113"
"864297800005909","1484928065","1484928065","110.009893","22.1113"
"864297800005909","1484928075","1484928075","110.009893","22.1113"
"864297800005909","1484928085","1484928085","110.009893","22.1113"
"864297800005909","1484928095","1484928095","110.009893","22.1113"
"864297800005909","1484928105","1484928105","110.009893","22.1113"
"864297800005909","1484928115","1484928115","110.009893","22.1113"
"864297800005909","1484928135","1484928135","110.009893","22.1113"
"864297800005909","1484928145","1484928145","110.009893","22.1113"
"864297800005909","1484928155","1484928155","110.009893","22.1113"
"864297800005909","1484928169","1484928169","110.009893","22.1113"
"864297800005909","1484928175","1484928175","110.009893","22.1113"
"864297800005909","1484928185","1484928185","110.009893","22.1113"
"864297800005909","1484928195","1484928195","110.009893","22.1113"
"864297800005909","1484928205","1484928205","110.009893","22.1113"
"864297800005909","1484928225","1484928225","110.009893","22.1113"
"864297800005909","1484928235","1484928235","110.009893","22.1113"
"864297800005909","1484928245","1484928245","110.009893","22.1113"
"864297800005909","1484928255","1484928255","110.009893","22.1113"
"864297800005909","1484928265","1484928265","110.009893","22.1113"
"864297800005909","1484928275","1484928275","110.009893","22.1113"
"864297800005909","1484928285","1484928285","110.009893","22.1113"
"864297800005909","1484928295","1484928295","110.009893","22.1113"
"864297800005909","1484928315","1484928315","110.009893","22.1113"
"864297800005909","1484928325","1484928325","110.009893","22.1113"
"864297800005909","1484928335","1484928335","110.009893","22.1113"
"864297800005909","1484928349","1484928349","110.009893","22.1113"
"864297800005909","1484928355","1484928355","110.009893","22.1113"
"864297800005909","1484929504","1484929504","110.009886","22.111301"
"864297800005909","1484929524","1484929524","110.009886","22.111301"
"864297800005909","1484929534","1484929534","110.009886","22.111301"
"864297800005909","1484929544","1484929544","110.009886","22.111301"
"864297800005909","1484929554","1484929554","110.009886","22.111301"
"864297800005909","1484929574","1484929574","110.009886","22.111301"
"864297800005909","1484929584","1484929584","110.009886","22.111301"
"864297800005909","1484929594","1484929594","110.009886","22.111301"
"864297800005909","1484929604","1484929604","110.009886","22.111301"
"864297800005909","1484929624","1484929624","110.009886","22.111301"
"864297800005909","1484929634","1484929634","110.009886","22.111301"
"864297800005909","1484929644","1484929644","110.009886","22.111301"
"864297800005909","1484929654","1484929654","110.009886","22.111301"
"864297800005909","1484929664","1484929664","110.009886","22.111301"
"864297800005909","1484929674","1484929674","110.009886","22.111301"
"864297800005909","1484929694","1484929694","110.009886","22.111301"
"864297800005909","1484929704","1484929704","110.009886","22.111301"
"864297800005909","1484929714","1484929714","110.009886","22.111301"
"864297800005909","1484929724","1484929724","110.009886","22.111301"
"864297800005909","1484929734","1484929734","110.009886","22.111301"
"864297800005909","1484929744","1484929744","110.009886","22.111301"
"864297800005909","1484929764","1484929764","110.009886","22.111301"
"864297800005909","1484929774","1484929774","110.009886","22.111301"
"864297800005909","1484929784","1484929784","110.009886","22.111301"
"864297800005909","1484929794","1484929794","110.009886","22.111301"
"864297800005909","1484929804","1484929804","110.009886","22.111301"
"864297800005909","1484929814","1484929814","110.009886","22.111301"
"864297800005909","1484929824","1484929824","110.009886","22.111301"
"864297800005909","1484929844","1484929844","110.009886","22.111301"
"864297800005909","1484929854","1484929854","110.009886","22.111301"
"864297800005909","1484929864","1484929864","110.009886","22.111301"
"864297800005909","1484929874","1484929874","110.009886","22.111301"
"864297800005909","1484929884","1484929884","110.009886","22.111301"
"864297800005909","1484929894","1484929894","110.009886","22.111301"
"864297800005909","1484929904","1484929904","110.009886","22.111301"
"864297800005909","1484929914","1484929914","110.009886","22.111301"
"864297800005909","1484929934","1484929934","110.009886","22.111301"
"864297800005909","1484929944","1484929944","110.009886","22.111301"
"864297800005909","1484929954","1484929954","110.009886","22.111301"
"864297800005909","1484929964","1484929964","110.009886","22.111301"
"864297800005909","1484929974","1484929974","110.009886","22.111301"
"864297800005909","1484929984","1484929984","110.009886","22.111301"
"864297800005909","1484929994","1484929994","110.009886","22.111301"
"864297800005909","1484930014","1484930014","110.009886","22.111301"
"864297800005909","1484930024","1484930024","110.009886","22.111301"
"864297800005909","1484930034","1484930034","110.009886","22.111301"
"864297800005909","1484930064","1484930064","110.009886","22.111301"
"864297800005909","1484930074","1484930074","110.009886","22.111301"
"864297800005909","1484930084","1484930084","110.009886","22.111301"
"864297800005909","1484930094","1484930094","110.009886","22.111301"
"864297800005909","1484930104","1484930104","110.009886","22.111301"
"864297800005909","1484930124","1484930124","110.009886","22.111301"
"864297800005909","1484930134","1484930134","110.009886","22.111301"
"864297800005909","1484930144","1484930144","110.009886","22.111301"
"864297800005909","1484930154","1484930154","110.009886","22.111301"
"864297800005909","1484931304","1484931304","110.009963","22.111373"
"864297800005909","1484931314","1484931314","110.009963","22.111373"
"864297800005909","1484931324","1484931324","110.009963","22.111373"
"864297800005909","1484931334","1484931334","110.009963","22.111373"
"864297800005909","1484931344","1484931344","110.009963","22.111373"
"864297800005909","1484931354","1484931354","110.009963","22.111373"
"864297800005909","1484931374","1484931374","110.009963","22.111373"
"864297800005909","1484931384","1484931384","110.009963","22.111373"
"864297800005909","1484931394","1484931394","110.009963","22.111373"
"864297800005909","1484931404","1484931404","110.009963","22.111373"
"864297800005909","1484931414","1484931414","110.009963","22.111373"
"864297800005909","1484931424","1484931424","110.009963","22.111373"
"864297800005909","1484931434","1484931434","110.009963","22.111373"
"864297800005909","1484931454","1484931454","110.009963","22.111373"
"864297800005909","1484931464","1484931464","110.009963","22.111373"
"864297800005909","1484931474","1484931474","110.009963","22.111373"
"864297800005909","1484931484","1484931484","110.00992","22.111288"
"864297800005909","1484931494","1484931494","110.00992","22.111288"
"864297800005909","1484931504","1484931504","110.00992","22.111288"
"864297800005909","1484931514","1484931514","110.00992","22.111288"
"864297800005909","1484931534","1484931534","110.00992","22.111288"
"864297800005909","1484931544","1484931544","110.00992","22.111288"
"864297800005909","1484931554","1484931554","110.00992","22.111288"
"864297800005909","1484931564","1484931564","110.00992","22.111288"
"864297800005909","1484931574","1484931574","110.00992","22.111288"
"864297800005909","1484931584","1484931584","110.00992","22.111288"
"864297800005909","1484931594","1484931594","110.00992","22.111288"
"864297800005909","1484931604","1484931604","110.00992","22.111288"
"864297800005909","1484931624","1484931624","110.00992","22.111288"
"864297800005909","1484931634","1484931634","110.00992","22.111288"
"864297800005909","1484931644","1484931644","110.00992","22.111288"
"864297800005909","1484931654","1484931654","110.00992","22.111288"
"864297800005909","1484931664","1484931664","110.00992","22.111288"
"864297800005909","1484931674","1484931674","110.00992","22.111288"
"864297800005909","1484931684","1484931684","110.00992","22.111288"
"864297800005909","1484931704","1484931704","110.00992","22.111288"
"864297800005909","1484931714","1484931714","110.00992","22.111288"
"864297800005909","1484931724","1484931724","110.00992","22.111288"
"864297800005909","1484931734","1484931734","110.00992","22.111288"
"864297800005909","1484931744","1484931744","110.00992","22.111288"
"864297800005909","1484931754","1484931754","110.00992","22.111288"
"864297800005909","1484931764","1484931764","110.00992","22.111288"
"864297800005909","1484931784","1484931784","110.00992","22.111288"
"864297800005909","1484931794","1484931794","110.00992","22.111288"
"864297800005909","1484931804","1484931804","110.00992","22.111288"
"864297800005909","1484931814","1484931814","110.00992","22.111288"
"864297800005909","1484931824","1484931824","110.00992","22.111288"
"864297800005909","1484931834","1484931834","110.00992","22.111288"
"864297800005909","1484931844","1484931844","110.00992","22.111288"
"864297800005909","1484931854","1484931854","110.00992","22.111288"
"864297800005909","1484931874","1484931874","110.00992","22.111288"
"864297800005909","1484931884","1484931884","110.00992","22.111288"
"864297800005909","1484931894","1484931894","110.00992","22.111288"
"864297800005909","1484931904","1484931904","110.00992","22.111288"
"864297800005909","1484931914","1484931914","110.00992","22.111288"
"864297800005909","1484931924","1484931924","110.00992","22.111288"
"864297800005909","1484931944","1484931944","110.00992","22.111288"
"864297800005909","1484931954","1484931954","110.00992","22.111288"
"864297800005909","1484933104","1484933104","110.009863","22.111362"
"864297800005909","1484933114","1484933114","110.009863","22.111362"
"864297800005909","1484933124","1484933124","110.009863","22.111362"
"864297800005909","1484933134","1484933134","110.009863","22.111362"
"864297800005909","1484933144","1484933144","110.009863","22.111362"
"864297800005909","1484933154","1484933154","110.009863","22.111362"
"864297800005909","1484933174","1484933174","110.009863","22.111362"
"864297800005909","1484933184","1484933184","110.009863","22.111362"
"864297800005909","1484933194","1484933194","110.009863","22.111362"
"864297800005909","1484933204","1484933204","110.009863","22.111362"
"864297800005909","1484933214","1484933214","110.009863","22.111362"
"864297800005909","1484933224","1484933224","110.009863","22.111362"
"864297800005909","1484933234","1484933234","110.009863","22.111362"
"864297800005909","1484933252","1484933252","110.009863","22.111362"
"864297800005909","1484933264","1484933264","110.009863","22.111362"
"864297800005909","1484933274","1484933274","110.009863","22.111362"
"864297800005909","1484933284","1484933284","110.009863","22.111362"
"864297800005909","1484933294","1484933294","110.009863","22.111362"
"864297800005909","1484933304","1484933304","110.009863","22.111362"
"864297800005909","1484933314","1484933314","110.009863","22.111362"
"864297800005909","1484933334","1484933334","110.009863","22.111362"
"864297800005909","1484933344","1484933344","110.009863","22.111362"
"864297800005909","1484933354","1484933354","110.009863","22.111362"
"864297800005909","1484933364","1484933364","110.009863","22.111362"
"864297800005909","1484933374","1484933374","110.009863","22.111362"
"864297800005909","1484933384","1484933384","110.009863","22.111362"
"864297800005909","1484933394","1484933394","110.009863","22.111362"
"864297800005909","1484933404","1484933404","110.009863","22.111362"
"864297800005909","1484933424","1484933424","110.009863","22.111362"
"864297800005909","1484933434","1484933434","110.009863","22.111362"
"864297800005909","1484933444","1484933444","110.009863","22.111362"
"864297800005909","1484933454","1484933454","110.009863","22.111362"
"864297800005909","1484933464","1484933464","110.009863","22.111362"
"864297800005909","1484933474","1484933474","110.009863","22.111362"
"864297800005909","1484933484","1484933484","110.009863","22.111362"
"864297800005909","1484933504","1484933504","110.009863","22.111362"
"864297800005909","1484933514","1484933514","110.009863","22.111362"
"864297800005909","1484933534","1484933534","110.009863","22.111362"
"864297800005909","1484933544","1484933544","110.009863","22.111362"
"864297800005909","1484933554","1484933554","110.009863","22.111362"
"864297800005909","1484933564","1484933564","110.009863","22.111362"
"864297800005909","1484933574","1484933574","110.009863","22.111362"
"864297800005909","1484933594","1484933594","110.009863","22.111362"
"864297800005909","1484933604","1484933604","110.009863","22.111362"
"864297800005909","1484933614","1484933614","110.009863","22.111362"
"864297800005909","1484933624","1484933624","110.009863","22.111362"
"864297800005909","1484933634","1484933634","110.009863","22.111362"
"864297800005909","1484933644","1484933644","110.009863","22.111362"
"864297800005909","1484933664","1484933664","110.009863","22.111362"
"864297800005909","1484933674","1484933674","110.009863","22.111362"
